character #1, character #2, similarity
U, P, 0.44837366265328576
1, U, 0.37220558678709303
U, 1, 0.37220558678709303
w, U, 0.5255846386562625
U, w, 0.5255846386562625
0, U, 0.6312987867110733
U, 0, 0.6312987867110733
Q, U, 0.5868719120879441
U, Q, 0.5868719120879441
F, U, 0.31444666606138694
U, F, 0.31444666606138694
b, U, 0.6565304054962877
U, b, 0.6565304054962877
c, 4, 0.5167618204706557
4, c, 0.5167618204706557
B, 4, 0.46611119855515826
4, B, 0.46611119855515826
v, 4, 0.3093134036125047
4, v, 0.3093134036125047
C, 4, 0.32277514323622597
4, C, 0.32277514323622597
5, 4, 0.3902110870101331
4, 5, 0.3902110870101331
T, 4, 0.40623888186295165
4, T, 0.40623888186295165
V, 4, 0.31017858094244644
4, V, 0.31017858094244644
7, 4, 0.28455380138311676
4, 7, 0.28455380138311676
A, 4, 0.6510212309333211
4, A, 0.6510212309333211
o, 4, 0.44870215403074926
4, o, 0.44870215403074926
z, 4, 0.6228993703613223
4, z, 0.6228993703613223
6, 4, 0.4800458077369791
4, 6, 0.4800458077369791
W, 4, 0.41919846842082287
4, W, 0.41919846842082287
D, 4, 0.3251701890325751
4, D, 0.3251701890325751
S, 4, 0.3576714686157583
4, S, 0.3576714686157583
2, 4, 0.44974238083202694
4, 2, 0.44974238083202694
n, 4, 0.48801810368731596
4, n, 0.48801810368731596
3, 4, 0.4502447762264348
4, 3, 0.4502447762264348
R, 4, 0.5338577778251052
4, R, 0.5338577778251052
E, 4, 0.3511397937643477
4, E, 0.3511397937643477
G, 4, 0.42362751645737867
4, G, 0.42362751645737867
P, 4, 0.514285380588614
4, P, 0.514285380588614
1, 4, 0.45522750378090815
4, 1, 0.45522750378090815
w, 4, 0.48735458498825274
4, w, 0.48735458498825274
0, 4, 0.5375446278382082
4, 0, 0.5375446278382082
Q, 4, 0.40019024418244836
4, Q, 0.40019024418244836
F, 4, 0.3390320215278941
4, F, 0.3390320215278941
b, 4, 0.4336267720696541
4, b, 0.4336267720696541
B, c, 0.40420534920347684
c, B, 0.40420534920347684
v, c, 0.3777041556094221
c, v, 0.3777041556094221
C, c, 0.5397680638575516
c, C, 0.5397680638575516
5, c, 0.3778271855038793
c, 5, 0.3778271855038793
T, c, 0.4301246920434389
c, T, 0.4301246920434389
V, c, 0.3949592524142708
c, V, 0.3949592524142708
7, c, 0.29168996940983777
c, 7, 0.29168996940983777
A, c, 0.4637969746895904
c, A, 0.4637969746895904
o, c, 0.603613819396584
c, o, 0.603613819396584
z, c, 0.5441980921074694
c, z, 0.5441980921074694
6, c, 0.48787636544271296
c, 6, 0.48787636544271296
W, c, 0.4797513580307053
c, W, 0.4797513580307053
D, c, 0.4109049858364052
c, D, 0.4109049858364052
S, c, 0.4100045200734182
c, S, 0.4100045200734182
2, c, 0.3683847651103216
c, 2, 0.3683847651103216
n, c, 0.5348031020898126
c, n, 0.5348031020898126
3, c, 0.3233838806923884
c, 3, 0.3233838806923884
R, c, 0.4591418333949062
c, R, 0.4591418333949062
E, c, 0.4378782336366192
c, E, 0.4378782336366192
G, c, 0.4592710237724502
c, G, 0.4592710237724502
P, c, 0.4352801498190657
c, P, 0.4352801498190657
1, c, 0.3026596203974894
c, 1, 0.3026596203974894
w, c, 0.4224644657511311
c, w, 0.4224644657511311
0, c, 0.43158295888253445
c, 0, 0.43158295888253445
Q, c, 0.48930291258552966
c, Q, 0.48930291258552966
F, c, 0.36766332841927385
c, F, 0.36766332841927385
b, c, 0.5547678896938192
c, b, 0.5547678896938192
v, B, 0.3912925143712851
B, v, 0.3912925143712851
C, B, 0.4780542185197087
B, C, 0.4780542185197087
5, B, 0.7716559025247713
B, 5, 0.7716559025247713
T, B, 0.46424100713249916
B, T, 0.46424100713249916
V, B, 0.5578243691767207
B, V, 0.5578243691767207
7, B, 0.4950974124483349
B, 7, 0.4950974124483349
A, B, 0.5285044001322708
B, A, 0.5285044001322708
o, B, 0.5434815561019236
B, o, 0.5434815561019236
z, B, 0.39083966825409866
B, z, 0.39083966825409866
6, B, 0.7408447416127631
B, 6, 0.7408447416127631
W, B, 0.5546004577084819
B, W, 0.5546004577084819
D, B, 0.7851721772832722
B, D, 0.7851721772832722
S, B, 0.6625145124052867
B, S, 0.6625145124052867
2, B, 0.5503531682540861
B, 2, 0.5503531682540861
n, B, 0.5943766497243832
B, n, 0.5943766497243832
3, B, 0.7027762905923899
B, 3, 0.7027762905923899
R, B, 0.7576664031825218
B, R, 0.7576664031825218
E, B, 0.7741112725819036
B, E, 0.7741112725819036
G, B, 0.6868493716601654
B, G, 0.6868493716601654
P, B, 0.6788745040964803
B, P, 0.6788745040964803
1, B, 0.4104960456160737
B, 1, 0.4104960456160737
w, B, 0.47872283421846373
B, w, 0.47872283421846373
0, B, 0.7895221595523462
B, 0, 0.7895221595523462
Q, B, 0.5432545046520556
B, Q, 0.5432545046520556
F, B, 0.623098585275575
B, F, 0.623098585275575
b, B, 0.6412537123862493
B, b, 0.6412537123862493
C, v, 0.2885411940087169
v, C, 0.2885411940087169
5, v, 0.33624331700991467
v, 5, 0.33624331700991467
T, v, 0.2903882508136087
v, T, 0.2903882508136087
V, v, 0.7015783874435471
v, V, 0.7015783874435471
7, v, 0.4407359082397007
v, 7, 0.4407359082397007
A, v, 0.41403875629188813
v, A, 0.41403875629188813
o, v, 0.5022986127083042
v, o, 0.5022986127083042
z, v, 0.42719648741523175
v, z, 0.42719648741523175
6, v, 0.4342687548023945
v, 6, 0.4342687548023945
W, v, 0.3959659394463204
v, W, 0.3959659394463204
D, v, 0.36502316247158767
v, D, 0.36502316247158767
S, v, 0.4090512335203542
v, S, 0.4090512335203542
2, v, 0.3465573964275375
v, 2, 0.3465573964275375
n, v, 0.3510662842039313
v, n, 0.3510662842039313
3, v, 0.31210114001481276
v, 3, 0.31210114001481276
R, v, 0.40201245830316235
v, R, 0.40201245830316235
E, v, 0.27095752955375135
v, E, 0.27095752955375135
G, v, 0.41166126723240426
v, G, 0.41166126723240426
P, v, 0.459774555476006
v, P, 0.459774555476006
1, v, 0.2287258455247401
v, 1, 0.2287258455247401
w, v, 0.5148360250249236
v, w, 0.5148360250249236
0, v, 0.42163194677254107
v, 0, 0.42163194677254107
Q, v, 0.3948489316948957
v, Q, 0.3948489316948957
F, v, 0.2693830172744243
v, F, 0.2693830172744243
b, v, 0.4326579815556815
v, b, 0.4326579815556815
5, C, 0.383662112618174
C, 5, 0.383662112618174
T, C, 0.3926597675566049
C, T, 0.3926597675566049
V, C, 0.3857503456625128
C, V, 0.3857503456625128
7, C, 0.27020237205250636
C, 7, 0.27020237205250636
A, C, 0.41152915162636966
C, A, 0.41152915162636966
o, C, 0.3809483263184624
C, o, 0.3809483263184624
z, C, 0.2880474004195761
C, z, 0.2880474004195761
6, C, 0.5821651626110231
C, 6, 0.5821651626110231
W, C, 0.43114494409161097
C, W, 0.43114494409161097
D, C, 0.5222906687085533
C, D, 0.5222906687085533
S, C, 0.45693610518817773
C, S, 0.45693610518817773
2, C, 0.39475834988584835
C, 2, 0.39475834988584835
n, C, 0.3432863758007439
C, n, 0.3432863758007439
3, C, 0.31041560244148214
C, 3, 0.31041560244148214
R, C, 0.4000689074541594
C, R, 0.4000689074541594
E, C, 0.5959286732764643
C, E, 0.5959286732764643
G, C, 0.6858966080478629
C, G, 0.6858966080478629
P, C, 0.3231487803273491
C, P, 0.3231487803273491
1, C, 0.34946007608598323
C, 1, 0.34946007608598323
w, C, 0.4021930206380406
C, w, 0.4021930206380406
0, C, 0.5196133578525702
C, 0, 0.5196133578525702
Q, C, 0.507138151023319
C, Q, 0.507138151023319
F, C, 0.36003765386559655
C, F, 0.36003765386559655
b, C, 0.38579111909244257
C, b, 0.38579111909244257
T, 5, 0.3025673228689103
5, T, 0.3025673228689103
V, 5, 0.40120949323688493
5, V, 0.40120949323688493
7, 5, 0.3617798504474895
5, 7, 0.3617798504474895
A, 5, 0.41459403305154957
5, A, 0.41459403305154957
o, 5, 0.40722132506142433
5, o, 0.40722132506142433
z, 5, 0.3830329623936991
5, z, 0.3830329623936991
6, 5, 0.721287291140973
5, 6, 0.721287291140973
W, 5, 0.4063731762089004
5, W, 0.4063731762089004
D, 5, 0.5177498171789858
5, D, 0.5177498171789858
S, 5, 0.7223158270239113
5, S, 0.7223158270239113
2, 5, 0.4104817127013712
5, 2, 0.4104817127013712
n, 5, 0.35881309701037556
5, n, 0.35881309701037556
3, 5, 0.6578176370748618
5, 3, 0.6578176370748618
R, 5, 0.5466025702968899
5, R, 0.5466025702968899
E, 5, 0.6766936096248666
5, E, 0.6766936096248666
G, 5, 0.5865478251497148
5, G, 0.5865478251497148
P, 5, 0.5399657044917613
5, P, 0.5399657044917613
1, 5, 0.35369215442396507
5, 1, 0.35369215442396507
w, 5, 0.36326468320678074
5, w, 0.36326468320678074
0, 5, 0.5664712095265177
5, 0, 0.5664712095265177
Q, 5, 0.4583598836050885
5, Q, 0.4583598836050885
F, 5, 0.5032240572838675
5, F, 0.5032240572838675
b, 5, 0.4944991711303244
5, b, 0.4944991711303244
V, T, 0.317038782230139
T, V, 0.317038782230139
7, T, 0.5446942801933238
T, 7, 0.5446942801933238
A, T, 0.3058644925095981
T, A, 0.3058644925095981
o, T, 0.3640817414110702
T, o, 0.3640817414110702
z, T, 0.3971335191516881
T, z, 0.3971335191516881
6, T, 0.34735556280258395
T, 6, 0.34735556280258395
W, T, 0.3137891844453067
T, W, 0.3137891844453067
D, T, 0.4280253792818718
T, D, 0.4280253792818718
S, T, 0.2339498027204151
T, S, 0.2339498027204151
2, T, 0.3049704781387795
T, 2, 0.3049704781387795
n, T, 0.6066845299777759
T, n, 0.6066845299777759
3, T, 0.40122267344604523
T, 3, 0.40122267344604523
R, T, 0.5027773900821952
T, R, 0.5027773900821952
E, T, 0.6435491970959643
T, E, 0.6435491970959643
G, T, 0.28164275097172353
T, G, 0.28164275097172353
P, T, 0.5695190766774302
T, P, 0.5695190766774302
1, T, 0.47261783671926283
T, 1, 0.47261783671926283
w, T, 0.3057286201088983
T, w, 0.3057286201088983
0, T, 0.34449568944507153
T, 0, 0.34449568944507153
Q, T, 0.32220578656197985
T, Q, 0.32220578656197985
F, T, 0.6527121744551375
T, F, 0.6527121744551375
b, T, 0.3849042706957981
T, b, 0.3849042706957981
7, V, 0.4531627997307199
V, 7, 0.4531627997307199
A, V, 0.35338155598305665
V, A, 0.35338155598305665
o, V, 0.5598877430778085
V, o, 0.5598877430778085
z, V, 0.35820539008919144
V, z, 0.35820539008919144
6, V, 0.4634415574284699
V, 6, 0.4634415574284699
W, V, 0.514923941533437
V, W, 0.514923941533437
D, V, 0.544399693455284
V, D, 0.544399693455284
S, V, 0.42100531274073105
V, S, 0.42100531274073105
2, V, 0.43095313923836875
V, 2, 0.43095313923836875
n, V, 0.3455827850862857
V, n, 0.3455827850862857
3, V, 0.3228203304677622
V, 3, 0.3228203304677622
R, V, 0.47712125471966244
V, R, 0.47712125471966244
E, V, 0.3859752166423943
V, E, 0.3859752166423943
G, V, 0.48140850061089585
V, G, 0.48140850061089585
P, V, 0.4799001137191023
V, P, 0.4799001137191023
1, V, 0.3393079812809125
V, 1, 0.3393079812809125
w, V, 0.49621215917489214
V, w, 0.49621215917489214
0, V, 0.531011347126031
V, 0, 0.531011347126031
Q, V, 0.5062552759704483
V, Q, 0.5062552759704483
F, V, 0.2587014747201137
V, F, 0.2587014747201137
b, V, 0.5404915302713514
V, b, 0.5404915302713514
A, 7, 0.4007018270854555
7, A, 0.4007018270854555
o, 7, 0.39966682797254355
7, o, 0.39966682797254355
z, 7, 0.5381187118370745
7, z, 0.5381187118370745
6, 7, 0.29657880279361754
7, 6, 0.29657880279361754
W, 7, 0.3076973945064742
7, W, 0.3076973945064742
D, 7, 0.41535766050139084
7, D, 0.41535766050139084
S, 7, 0.3005070642559441
7, S, 0.3005070642559441
2, 7, 0.5542384151403702
7, 2, 0.5542384151403702
n, 7, 0.30035719230416486
7, n, 0.30035719230416486
3, 7, 0.4713980819167761
7, 3, 0.4713980819167761
R, 7, 0.43894707049379283
7, R, 0.43894707049379283
E, 7, 0.35906344433618115
7, E, 0.35906344433618115
G, 7, 0.30008690195590715
7, G, 0.30008690195590715
P, 7, 0.43443602550645266
7, P, 0.43443602550645266
1, 7, 0.33270810569965503
7, 1, 0.33270810569965503
w, 7, 0.2894564653856423
7, w, 0.2894564653856423
0, 7, 0.38691925744308825
7, 0, 0.38691925744308825
Q, 7, 0.3414274992830491
7, Q, 0.3414274992830491
F, 7, 0.39866202792712263
7, F, 0.39866202792712263
b, 7, 0.38646019098860757
7, b, 0.38646019098860757
o, A, 0.4320591918206385
A, o, 0.4320591918206385
z, A, 0.49910986565386495
A, z, 0.49910986565386495
6, A, 0.5259940108721451
A, 6, 0.5259940108721451
W, A, 0.4822325396903866
A, W, 0.4822325396903866
D, A, 0.3720179378669345
A, D, 0.3720179378669345
S, A, 0.45363015565741777
A, S, 0.45363015565741777
2, A, 0.5016183843625925
A, 2, 0.5016183843625925
n, A, 0.48794176707114734
A, n, 0.48794176707114734
3, A, 0.4893503279102682
A, 3, 0.4893503279102682
R, A, 0.6435472699773742
A, R, 0.6435472699773742
E, A, 0.38439481167266487
A, E, 0.38439481167266487
G, A, 0.4883097875597343
A, G, 0.4883097875597343
P, A, 0.5842818955443956
A, P, 0.5842818955443956
1, A, 0.406761459186846
A, 1, 0.406761459186846
w, A, 0.41934796738336744
A, w, 0.41934796738336744
0, A, 0.6111698816507011
A, 0, 0.6111698816507011
Q, A, 0.48754562458741235
A, Q, 0.48754562458741235
F, A, 0.38453855460469594
A, F, 0.38453855460469594
b, A, 0.44015634813617255
A, b, 0.44015634813617255
z, o, 0.3724408121562184
o, z, 0.3724408121562184
6, o, 0.5797835966168101
o, 6, 0.5797835966168101
W, o, 0.5218496109553875
o, W, 0.5218496109553875
D, o, 0.6357529704872569
o, D, 0.6357529704872569
S, o, 0.38972615661330906
o, S, 0.38972615661330906
2, o, 0.4142152426603797
o, 2, 0.4142152426603797
n, o, 0.5935624290129258
o, n, 0.5935624290129258
3, o, 0.34978263245401575
o, 3, 0.34978263245401575
R, o, 0.4705763270351866
o, R, 0.4705763270351866
E, o, 0.28643503042200713
o, E, 0.28643503042200713
G, o, 0.5594464692860379
o, G, 0.5594464692860379
P, o, 0.6022362114488233
o, P, 0.6022362114488233
1, o, 0.3144767193912276
o, 1, 0.3144767193912276
w, o, 0.5453676796799575
o, w, 0.5453676796799575
0, o, 0.6093838492402347
o, 0, 0.6093838492402347
Q, o, 0.5248663665158511
o, Q, 0.5248663665158511
F, o, 0.3755999390862162
o, F, 0.3755999390862162
b, o, 0.698240710324332
o, b, 0.698240710324332
6, z, 0.33154751966791945
z, 6, 0.33154751966791945
W, z, 0.4052290382084001
z, W, 0.4052290382084001
D, z, 0.38499435624489264
z, D, 0.38499435624489264
S, z, 0.3306044146449071
z, S, 0.3306044146449071
2, z, 0.5134764991862736
z, 2, 0.5134764991862736
n, z, 0.419452323362596
z, n, 0.419452323362596
3, z, 0.3705840884316104
z, 3, 0.3705840884316104
R, z, 0.4397493403877204
z, R, 0.4397493403877204
E, z, 0.3552381112220137
z, E, 0.3552381112220137
G, z, 0.36185986048491253
z, G, 0.36185986048491253
P, z, 0.4214574425947861
z, P, 0.4214574425947861
1, z, 0.36598099144336166
z, 1, 0.36598099144336166
w, z, 0.43368937264647217
z, w, 0.43368937264647217
0, z, 0.366867475670004
z, 0, 0.366867475670004
Q, z, 0.39563605376247335
z, Q, 0.39563605376247335
F, z, 0.35092186560961847
z, F, 0.35092186560961847
b, z, 0.3808835986684839
z, b, 0.3808835986684839
W, 6, 0.4601802104976089
6, W, 0.4601802104976089
D, 6, 0.5812778375813141
6, D, 0.5812778375813141
S, 6, 0.6435149453918649
6, S, 0.6435149453918649
2, 6, 0.4048259091488696
6, 2, 0.4048259091488696
n, 6, 0.463653680019855
6, n, 0.463653680019855
3, 6, 0.5041677815607339
6, 3, 0.5041677815607339
R, 6, 0.5515239267298676
6, R, 0.5515239267298676
E, 6, 0.6826444517850252
6, E, 0.6826444517850252
G, 6, 0.7887537857375568
6, G, 0.7887537857375568
P, 6, 0.6225816584725641
6, P, 0.6225816584725641
1, 6, 0.35127109179174176
6, 1, 0.35127109179174176
w, 6, 0.4444198616122307
6, w, 0.4444198616122307
0, 6, 0.7068545382607847
6, 0, 0.7068545382607847
Q, 6, 0.4974471095257521
6, Q, 0.4974471095257521
F, 6, 0.4852105375805409
6, F, 0.4852105375805409
b, 6, 0.597320240379283
6, b, 0.597320240379283
D, W, 0.5779073496848138
W, D, 0.5779073496848138
S, W, 0.46248072853677236
W, S, 0.46248072853677236
2, W, 0.4213019140051543
W, 2, 0.4213019140051543
n, W, 0.3518433580145445
W, n, 0.3518433580145445
3, W, 0.40796613978199103
W, 3, 0.40796613978199103
R, W, 0.5112968727305224
W, R, 0.5112968727305224
E, W, 0.34103515733556505
W, E, 0.34103515733556505
G, W, 0.564823265940895
W, G, 0.564823265940895
P, W, 0.4571795706470699
W, P, 0.4571795706470699
1, W, 0.2390966082980626
W, 1, 0.2390966082980626
w, W, 0.725540642989606
W, w, 0.725540642989606
0, W, 0.6305910799141269
W, 0, 0.6305910799141269
Q, W, 0.5032068230339038
W, Q, 0.5032068230339038
F, W, 0.3083095004746853
W, F, 0.3083095004746853
b, W, 0.5169497182880819
W, b, 0.5169497182880819
S, D, 0.48070308518278465
D, S, 0.48070308518278465
2, D, 0.47800847562455584
D, 2, 0.47800847562455584
n, D, 0.5249818703681018
D, n, 0.5249818703681018
3, D, 0.48356901127040497
D, 3, 0.48356901127040497
R, D, 0.4988940664617322
D, R, 0.4988940664617322
E, D, 0.553391360865016
D, E, 0.553391360865016
G, D, 0.6257626417771468
D, G, 0.6257626417771468
P, D, 0.5427459901119804
D, P, 0.5427459901119804
1, D, 0.34932060013095606
D, 1, 0.34932060013095606
w, D, 0.4780030712295321
D, w, 0.4780030712295321
0, D, 0.6899620921550855
D, 0, 0.6899620921550855
Q, D, 0.6515031714656007
D, Q, 0.6515031714656007
F, D, 0.4593750290355082
D, F, 0.4593750290355082
b, D, 0.6053786870887478
D, b, 0.6053786870887478
2, S, 0.5228787452803376
S, 2, 0.5228787452803376
n, S, 0.30393498630738847
S, n, 0.30393498630738847
3, S, 0.6728331888116285
S, 3, 0.6728331888116285
R, S, 0.5243799375178918
S, R, 0.5243799375178918
E, S, 0.5854108134712176
S, E, 0.5854108134712176
G, S, 0.633304320300763
S, G, 0.633304320300763
P, S, 0.46810443640028715
S, P, 0.46810443640028715
1, S, 0.44573944002358945
S, 1, 0.44573944002358945
w, S, 0.3872413044564775
S, w, 0.3872413044564775
0, S, 0.6004408607282947
S, 0, 0.6004408607282947
Q, S, 0.4924425839477115
S, Q, 0.4924425839477115
F, S, 0.40170015754534444
S, F, 0.40170015754534444
b, S, 0.4963943775738409
S, b, 0.4963943775738409
n, 2, 0.2998810677930967
2, n, 0.2998810677930967
3, 2, 0.5950371312335461
2, 3, 0.5950371312335461
R, 2, 0.5693636709660259
2, R, 0.5693636709660259
E, 2, 0.4657206439640625
2, E, 0.4657206439640625
G, 2, 0.47249285053759144
2, G, 0.47249285053759144
P, 2, 0.4499875885165563
2, P, 0.4499875885165563
1, 2, 0.507919587051385
2, 1, 0.507919587051385
w, 2, 0.3469066505776891
2, w, 0.3469066505776891
0, 2, 0.5278631522464252
2, 0, 0.5278631522464252
Q, 2, 0.3967149176427313
2, Q, 0.3967149176427313
F, 2, 0.2668512266071834
2, F, 0.2668512266071834
b, 2, 0.3921104650113138
2, b, 0.3921104650113138
3, n, 0.33379304439174023
n, 3, 0.33379304439174023
R, n, 0.517274867762339
n, R, 0.517274867762339
E, n, 0.48493095634812633
n, E, 0.48493095634812633
G, n, 0.4107709118150391
n, G, 0.4107709118150391
P, n, 0.6520287094738051
n, P, 0.6520287094738051
1, n, 0.37905466451166386
n, 1, 0.37905466451166386
w, n, 0.3903428269215161
n, w, 0.3903428269215161
0, n, 0.47712125471966244
n, 0, 0.47712125471966244
Q, n, 0.4183605691526003
n, Q, 0.4183605691526003
F, n, 0.5847125906811073
n, F, 0.5847125906811073
b, n, 0.6283409973222784
n, b, 0.6283409973222784
R, 3, 0.5813305064692182
3, R, 0.5813305064692182
E, 3, 0.49231275361473376
3, E, 0.49231275361473376
G, 3, 0.4913616938342727
3, G, 0.4913616938342727
P, 3, 0.4572926705442879
3, P, 0.4572926705442879
1, 3, 0.4530830138522236
3, 1, 0.4530830138522236
w, 3, 0.3530614517443941
3, w, 0.3530614517443941
0, 3, 0.5810173885883849
3, 0, 0.5810173885883849
Q, 3, 0.4576483893787315
3, Q, 0.4576483893787315
F, 3, 0.3059967542656228
3, F, 0.3059967542656228
b, 3, 0.39441118905592887
3, b, 0.39441118905592887
E, R, 0.6651348877177661
R, E, 0.6651348877177661
G, R, 0.488836373920458
R, G, 0.488836373920458
P, R, 0.724499872949035
R, P, 0.724499872949035
1, R, 0.4538420651593752
R, 1, 0.4538420651593752
w, R, 0.41870906658488016
R, w, 0.41870906658488016
0, R, 0.6310039828789874
R, 0, 0.6310039828789874
Q, R, 0.42088492897005797
R, Q, 0.42088492897005797
F, R, 0.6085421188558827
R, F, 0.6085421188558827
b, R, 0.5027544872749703
R, b, 0.5027544872749703
G, E, 0.5618349893672483
E, G, 0.5618349893672483
P, E, 0.5943101373448137
E, P, 0.5943101373448137
1, E, 0.4723223718378937
E, 1, 0.4723223718378937
w, E, 0.3121822499262986
E, w, 0.3121822499262986
0, E, 0.5520860163661238
E, 0, 0.5520860163661238
Q, E, 0.3521825181113625
E, Q, 0.3521825181113625
F, E, 0.8604913140322209
E, F, 0.8604913140322209
b, E, 0.4977909347535934
E, b, 0.4977909347535934
P, G, 0.4640423898526427
G, P, 0.4640423898526427
1, G, 0.3283040805306432
G, 1, 0.3283040805306432
w, G, 0.46690208953797635
G, w, 0.46690208953797635
0, G, 0.7021057181888773
G, 0, 0.7021057181888773
Q, G, 0.5961106588147612
G, Q, 0.5961106588147612
F, G, 0.4153253240669987
G, F, 0.4153253240669987
b, G, 0.52680903890877
G, b, 0.52680903890877
1, P, 0.29493147745253057
P, 1, 0.29493147745253057
w, P, 0.4783046191627294
P, w, 0.4783046191627294
0, P, 0.6219453294475105
P, 0, 0.6219453294475105
Q, P, 0.36983568328173405
P, Q, 0.36983568328173405
F, P, 0.7450514743834852
P, F, 0.7450514743834852
b, P, 0.631672835919234
P, b, 0.631672835919234
w, 1, 0.30888800859811855
1, w, 0.30888800859811855
0, 1, 0.3585258894959005
1, 0, 0.3585258894959005
Q, 1, 0.3613155733073287
1, Q, 0.3613155733073287
F, 1, 0.32112246501513014
1, F, 0.32112246501513014
b, 1, 0.39169922290187204
1, b, 0.39169922290187204
0, w, 0.5811173804111515
w, 0, 0.5811173804111515
Q, w, 0.42965442184924424
w, Q, 0.42965442184924424
F, w, 0.29853960952340275
w, F, 0.29853960952340275
b, w, 0.5110719545619947
w, b, 0.5110719545619947
Q, 0, 0.6398168414742644
0, Q, 0.6398168414742644
F, 0, 0.4530690943803581
0, F, 0.4530690943803581
b, 0, 0.6171416656666625
0, b, 0.6171416656666625
F, Q, 0.23612821065308306
Q, F, 0.23612821065308306
b, Q, 0.4797218282501878
Q, b, 0.4797218282501878
b, F, 0.4049827762286359
F, b, 0.4049827762286359
